,FPR,TPR,Threshold
109,0.006459006146473591,0.20599739243807041,0.8075697108518476
110,0.0065631836649651006,0.20599739243807041,0.807253324772235
111,0.0065631836649651006,0.20686657974793568,0.8070783160300035
112,0.00666736118345661,0.20686657974793568,0.8070072424222663
113,0.00666736118345661,0.20903954802259886,0.8051569650735845
114,0.00677153870194812,0.20903954802259886,0.8044738241898233
115,0.00677153870194812,0.20990873533246415,0.8041795220866353
116,0.006875716220439629,0.20990873533246415,0.8032784431737662
117,0.006875716220439629,0.21034332898739677,0.8029661157048323
118,0.0069798937389311385,0.21034332898739677,0.8025620358315373
119,0.0069798937389311385,0.21077792264232942,0.8024147640312683
120,0.007084071257422648,0.21077792264232942,0.801876352632666
121,0.007084071257422648,0.21121251629726207,0.8016780292251275
122,0.007188248775914158,0.21121251629726207,0.8012474202179698
123,0.007188248775914158,0.21208170360712733,0.7997849372619119
124,0.007292426294405668,0.21208170360712733,0.7997847232912608
125,0.007292426294405668,0.21425467188179054,0.7973591106704262
126,0.0073966038128971765,0.21425467188179054,0.7972202147638423
127,0.0073966038128971765,0.21729682746631898,0.7955293236050417
128,0.007500781331388686,0.21729682746631898,0.7950960343227117
129,0.007500781331388686,0.2194697957409822,0.7941093373090637
130,0.007709136368371706,0.2194697957409822,0.7938269706038774
131,0.007709136368371706,0.2199043893959148,0.7937737600260797
132,0.007813313886863215,0.2199043893959148,0.7936082508109205
133,0.007813313886863215,0.22033898305084745,0.7934968488940084
134,0.007917491405354724,0.22033898305084745,0.7932703337389745
135,0.007917491405354724,0.22251195132551066,0.7907292605470024
136,0.008021668923846235,0.22251195132551066,0.7904618614432196
137,0.008021668923846235,0.22338113863537593,0.7898577134745366
138,0.008125846442337744,0.22338113863537593,0.7896736503775459
139,0.008125846442337744,0.2277270751847023,0.7869921376759375
140,0.008230023960829252,0.2277270751847023,0.7859245438041197
141,0.008230023960829252,0.23076923076923078,0.7844250803916563
142,0.008334201479320763,0.23076923076923078,0.7837141086237976
143,0.008334201479320763,0.23294219904389396,0.7799089662689885
144,0.008542556516303782,0.23294219904389396,0.7795808130840606
145,0.008542556516303782,0.23511516731855714,0.7783853441655405
146,0.008646734034795291,0.23511516731855714,0.7783743797407976
147,0.008646734034795291,0.23859191655801826,0.7738591339143022
148,0.00885508907177831,0.23859191655801826,0.7731568398869886
149,0.00885508907177831,0.2390265102129509,0.7730052472085962
150,0.00895926659026982,0.2390265102129509,0.772973484206131
151,0.00895926659026982,0.23989569752281617,0.7728220641081435
152,0.00906344410876133,0.23989569752281617,0.7727850327942236
153,0.00906344410876133,0.24033029117774882,0.7727741715020424
154,0.009167621627252839,0.24033029117774882,0.7727188922003988
155,0.009167621627252839,0.24424163407214255,0.7700515927445334
156,0.009375976664235858,0.24424163407214255,0.7698656600982438
157,0.009375976664235858,0.24511082138200782,0.7691095268444955
158,0.009480154182727367,0.24511082138200782,0.7684066512988463
159,0.009480154182727367,0.24554541503694047,0.7682176305405312
160,0.009584331701218876,0.24554541503694047,0.7682035229330554
161,0.009584331701218876,0.24858757062146894,0.7658897196666181
162,0.009688509219710387,0.24858757062146894,0.764436573613239
163,0.009688509219710387,0.24902216427640156,0.7637175523603881
164,0.009896864256693406,0.24902216427640156,0.7624264100315857
165,0.009896864256693406,0.25380269448066056,0.7580290218386723
166,0.010105219293676424,0.25380269448066056,0.7565875376058662
167,0.010105219293676424,0.25467188179052586,0.7563742543215144
168,0.010209396812167934,0.25467188179052586,0.7556417910040216
169,0.010209396812167934,0.2551064754454585,0.7548315236786842
170,0.010417751849150954,0.2551064754454585,0.754437799564398
171,0.010417751849150954,0.2559756627553238,0.754173248189562
172,0.010521929367642463,0.2559756627553238,0.7529253336783994
173,0.010521929367642463,0.25771403737505433,0.7523264320730125
174,0.010834461923116991,0.25771403737505433,0.7514717037626665
175,0.010834461923116991,0.2607561929595828,0.7493435948766111
176,0.010938639441608502,0.2607561929595828,0.7492233928615049
177,0.010938639441608502,0.26119078661451545,0.7491144936839996
178,0.01104281696010001,0.26119078661451545,0.7488467513044563
179,0.01104281696010001,0.2620599739243807,0.7474586089739393
180,0.01125117199708303,0.2620599739243807,0.7464489691477929
181,0.01125117199708303,0.26249456757931333,0.7462277288802561
182,0.011355349515574539,0.26249456757931333,0.7460855995809933
183,0.011355349515574539,0.2633637548891786,0.7450364499907395
184,0.011563704552557558,0.2633637548891786,0.7439286332607361
185,0.011563704552557558,0.2655367231638418,0.7430929394192011
186,0.011667882071049067,0.2655367231638418,0.7427567200966071
187,0.011667882071049067,0.26814428509343763,0.7408999852815137
188,0.011772059589540577,0.26814428509343763,0.7406231576089459
189,0.011772059589540577,0.26988265971316816,0.7388404432265926
190,0.011876237108032086,0.26988265971316816,0.7384644086317042
191,0.011876237108032086,0.2711864406779661,0.7368479802941919
192,0.011980414626523597,0.2711864406779661,0.7367829636960893
193,0.011980414626523597,0.2746631899174272,0.7317995848097837
194,0.012084592145015106,0.2746631899174272,0.7306652393288279
195,0.012084592145015106,0.27727075184702304,0.7289155721499385
196,0.012397124700489634,0.27727075184702304,0.7285764268181029
197,0.012397124700489634,0.2781399391568883,0.7279989508710306
198,0.012605479737472653,0.2781399391568883,0.7271094185439448
199,0.012605479737472653,0.2794437201216862,0.7251452992065325
200,0.012813834774455673,0.2794437201216862,0.7250774275912757
201,0.012813834774455673,0.27987831377661887,0.7249998158015523
202,0.013022189811438692,0.27987831377661887,0.7234337285127628
203,0.013022189811438692,0.2803129074315515,0.7219181750619041
204,0.013126367329930201,0.2803129074315515,0.7217826497643207
205,0.013126367329930201,0.2846588439808779,0.7179613259119132
206,0.01323054484842171,0.2846588439808779,0.717717393225603
207,0.01323054484842171,0.2850934376358105,0.7176310396869112
208,0.01354307740389624,0.2850934376358105,0.7172109945229153
209,0.01354307740389624,0.2859626249456758,0.7168242790794036
210,0.013647254922387749,0.2859626249456758,0.7167741511383796
211,0.013647254922387749,0.2863972186006084,0.7156597564297146
212,0.013751432440879258,0.2863972186006084,0.7155433924050301
213,0.013751432440879258,0.2872664059104737,0.7152928445272116
214,0.013855609959370768,0.2872664059104737,0.715236433681031
215,0.013855609959370768,0.28857018687527164,0.7136306752429793
216,0.013959787477862277,0.28857018687527164,0.7135109749212982
217,0.013959787477862277,0.2894393741851369,0.7129898358966601
218,0.014063964996353788,0.2894393741851369,0.7129809662462555
219,0.014063964996353788,0.29030856149500217,0.7119765122589955
220,0.014272320033336805,0.29030856149500217,0.7112129355566866
221,0.014272320033336805,0.29117774880486746,0.7111180188265912
222,0.014376497551828316,0.29117774880486746,0.7109812667737319
223,0.014376497551828316,0.29335071707953064,0.7089073141418505
224,0.014584852588811335,0.29335071707953064,0.7079963857812089
225,0.014584852588811335,0.29595827900912647,0.7067096733756681
226,0.014689030107302844,0.29595827900912647,0.7065619792623951
227,0.014689030107302844,0.297696653628857,0.7046458975092452
228,0.014793207625794353,0.297696653628857,0.7044731324013257
229,0.014793207625794353,0.2985658409387223,0.7027920253930514
230,0.014897385144285864,0.2985658409387223,0.7019429521199274
231,0.014897385144285864,0.29900043459365494,0.701709531743
232,0.0153140952182519,0.29900043459365494,0.7008039158148094
233,0.0153140952182519,0.30247718383311606,0.6973562843436567
234,0.01552245025523492,0.30247718383311606,0.6970718701079923
235,0.01552245025523492,0.30291177748804865,0.6968511326409494
236,0.01562662777372643,0.30291177748804865,0.6966118284283948
237,0.01562662777372643,0.3033463711429813,0.6963026238502206
238,0.01583498281070945,0.3033463711429813,0.6960161614855658
239,0.01583498281070945,0.3050847457627119,0.6944112113563531
240,0.01593916032920096,0.3050847457627119,0.6943538209736255
241,0.01593916032920096,0.3055193394176445,0.6940403069487431
242,0.016251692884675487,0.3055193394176445,0.692293129314462
243,0.016251692884675487,0.3059539330725771,0.6920515124148487
244,0.016355870403166998,0.3059539330725771,0.6916878944367845
245,0.016355870403166998,0.30638852672750977,0.6916621090118417
246,0.016460047921658505,0.30638852672750977,0.6906603271222751
247,0.016460047921658505,0.3068231203824424,0.6905162490626846
248,0.016564225440150016,0.3068231203824424,0.6897639111178326
249,0.016564225440150016,0.30725771403737506,0.6897392543227635
250,0.016668402958641526,0.30725771403737506,0.6897207579859675
251,0.016668402958641526,0.3076923076923077,0.6896137767608083
252,0.016772580477133033,0.3076923076923077,0.6893512098102949
253,0.016772580477133033,0.30943068231203824,0.6881224247913295
254,0.016876757995624544,0.30943068231203824,0.6878288025748933
255,0.016876757995624544,0.3098652759669709,0.686907499969205
256,0.017189290551099072,0.3098652759669709,0.6859069535140633
257,0.017189290551099072,0.3107344632768362,0.6856019897521693
258,0.017293468069590583,0.3107344632768362,0.6850222071824367
259,0.017293468069590583,0.31290743155149936,0.6829705699123622
260,0.01771017814355662,0.31290743155149936,0.6810543166718697
261,0.01771017814355662,0.3163841807909605,0.6771364673653634
262,0.01781435566204813,0.3163841807909605,0.6768555233941428
263,0.01781435566204813,0.31681877444589307,0.6767699627378637
264,0.01812688821752266,0.31681877444589307,0.676431485772096
265,0.01812688821752266,0.3172533681008257,0.6763505248251863
266,0.018231065736014167,0.3172533681008257,0.6760869476442471
267,0.018231065736014167,0.318122555410691,0.6754214894237701
268,0.018335243254505678,0.318122555410691,0.6749129457073969
269,0.018335243254505678,0.3189917427205563,0.6747641539476735
270,0.01843942077299719,0.3189917427205563,0.67433753929063
271,0.01843942077299719,0.3194263363754889,0.6741729535103211
272,0.018543598291488696,0.3194263363754889,0.6735877609051667
273,0.018543598291488696,0.32073011734028684,0.6725936895212471
274,0.018647775809980206,0.32073011734028684,0.6718587860115448
275,0.018647775809980206,0.32290308561495,0.670674771448064
276,0.018751953328471717,0.32290308561495,0.6703447834467534
277,0.018751953328471717,0.3237722729248153,0.6695540539751853
278,0.018856130846963224,0.3237722729248153,0.6690439249621412
279,0.018856130846963224,0.32637983485441113,0.6681534809645245
280,0.018960308365454735,0.32637983485441113,0.6681348044842884
281,0.018960308365454735,0.3268144285093438,0.6651661109317278
282,0.019064485883946245,0.3268144285093438,0.6643610522325907
283,0.019064485883946245,0.3285528031290743,0.6632843194504423
284,0.019168663402437752,0.3285528031290743,0.6628018265532767
285,0.019168663402437752,0.33029117774880484,0.6619861600826767
286,0.019272840920929263,0.33029117774880484,0.6618977429501357
287,0.019272840920929263,0.3324641460234681,0.6603542596042593
288,0.019377018439420773,0.3324641460234681,0.6603202486376223
289,0.019377018439420773,0.3333333333333333,0.6596267301970151
290,0.019481195957912284,0.3333333333333333,0.6593054648110357
291,0.019481195957912284,0.3363754889178618,0.656881542707685
292,0.01958537347640379,0.3363754889178618,0.6568556671147988
293,0.01958537347640379,0.3376792698826597,0.6558016568160762
294,0.0196895509948953,0.3376792698826597,0.6556131880273477
295,0.0196895509948953,0.33854845719252497,0.6547019032352835
296,0.01989790603187832,0.33854845719252497,0.6541980513460816
297,0.01989790603187832,0.3420252064319861,0.6516855420047952
298,0.02000208355036983,0.3420252064319861,0.6516443449976701
299,0.02000208355036983,0.343328987396784,0.6514231284326434
300,0.02010626106886134,0.343328987396784,0.6511385962599658
301,0.02010626106886134,0.34506736201651456,0.6504196233216291
302,0.020210438587352848,0.34506736201651456,0.6502721640106276
303,0.020210438587352848,0.3455019556714472,0.6502029071046489
304,0.020314616105844358,0.3455019556714472,0.6501256356862144
305,0.020314616105844358,0.34593654932637985,0.6499234438072159
306,0.02041879362433587,0.34593654932637985,0.6499118026262252
307,0.02041879362433587,0.3463711429813125,0.6492409664568594
308,0.020627148661318886,0.3463711429813125,0.6476161429284691
309,0.020627148661318886,0.34724033029117773,0.6471986095066591
310,0.020731326179810397,0.34724033029117773,0.6468650774972858
311,0.020731326179810397,0.34984789222077356,0.6448939764143703
312,0.020835503698301908,0.34984789222077356,0.6448572174924342
313,0.020835503698301908,0.35071707953063885,0.6444602945380206
314,0.020939681216793415,0.35071707953063885,0.6439592714370566
315,0.020939681216793415,0.3511516731855715,0.643493450131822
316,0.021043858735284925,0.3511516731855715,0.6433697872030688
317,0.021043858735284925,0.3524554541503694,0.6425593465092033
318,0.021356391290759454,0.3524554541503694,0.6417720907297442
319,0.021356391290759454,0.3533246414602347,0.6413111739758022
320,0.021564746327742475,0.3533246414602347,0.6407428390182845
321,0.021564746327742475,0.3550630160799652,0.6390075948856747
322,0.021877278883217003,0.3550630160799652,0.637575735412425
323,0.021877278883217003,0.358974358974359,0.6364291451013684
324,0.02198145640170851,0.358974358974359,0.6362652751472542
325,0.02198145640170851,0.3594089526292916,0.636003712000943
326,0.02218981143869153,0.3594089526292916,0.6355995459986181
327,0.02218981143869153,0.35984354628422427,0.6355229546154333
328,0.02229398895718304,0.35984354628422427,0.6351891508443722
329,0.02229398895718304,0.3615819209039548,0.6336369330330421
330,0.02239816647567455,0.3615819209039548,0.6330378783928967
331,0.02239816647567455,0.36288570186875274,0.6321213508960916
332,0.02250234399416606,0.36288570186875274,0.6309933822465612
333,0.02250234399416606,0.3650586701434159,0.6292809188077768
334,0.02260652151265757,0.3650586701434159,0.6284839337010806
335,0.02260652151265757,0.36592785745328116,0.6281604231986347
336,0.022710699031149077,0.36592785745328116,0.6273390730970516
337,0.022710699031149077,0.3663624511082138,0.6272459545166937
338,0.023023231586623605,0.3663624511082138,0.6268023074336196
339,0.023023231586623605,0.37027379400260757,0.6243080237961591
340,0.023231586623606627,0.37027379400260757,0.6233097233617668
341,0.023231586623606627,0.37157757496740546,0.6213458997034785
342,0.023544119179081155,0.37157757496740546,0.6205816865626668
343,0.023544119179081155,0.3720121686223381,0.619735240797833
344,0.023648296697572666,0.3720121686223381,0.619597200151512
345,0.023648296697572666,0.3741851368970013,0.6183517320483118
346,0.023752474216064173,0.3741851368970013,0.6183446533199274
347,0.023752474216064173,0.3750543242068666,0.6176935698292787
348,0.023960829253047194,0.3750543242068666,0.6174591308926506
349,0.023960829253047194,0.37722729248152975,0.6162319659620951
350,0.0240650067715387,0.37722729248152975,0.6154851604280158
351,0.0240650067715387,0.3776618861364624,0.6154834400850335
352,0.02416918429003021,0.3776618861364624,0.6153025175158758
353,0.02416918429003021,0.3785310734463277,0.6149476220902428
354,0.024690071882487757,0.3785310734463277,0.613608692414688
355,0.024690071882487757,0.37896566710126034,0.6127521073984915
356,0.025210959474945307,0.37896566710126034,0.6110749468790304
357,0.025210959474945307,0.379400260756193,0.6108674535571331
358,0.025315136993436817,0.379400260756193,0.610798122280966
359,0.025315136993436817,0.3802694480660582,0.6104717875422907
360,0.025419314511928325,0.3802694480660582,0.6102413039932773
361,0.025419314511928325,0.38157322903085616,0.6091029693968336
362,0.025523492030419835,0.38157322903085616,0.60903466262037
363,0.025523492030419835,0.3820078226857888,0.6089119297022142
364,0.025627669548911346,0.3820078226857888,0.6088107518561826
365,0.025627669548911346,0.38287700999565405,0.6084119916939407
366,0.025731847067402853,0.38287700999565405,0.6081722700293963
367,0.025731847067402853,0.3859191655801825,0.6067957420431714
368,0.025940202104385874,0.3859191655801825,0.6067204322330434
369,0.025940202104385874,0.38635375923511517,0.6062067591506791
370,0.026044379622877385,0.38635375923511517,0.6061850506763676
371,0.026044379622877385,0.3867883528900478,0.6059568051694993
372,0.026252734659860402,0.3867883528900478,0.6055577850162679
373,0.026252734659860402,0.3880921338548457,0.6052038003928406
374,0.026356912178351913,0.3880921338548457,0.6050400034608416
375,0.026356912178351913,0.3924380704041721,0.6023307557312353
376,0.02666944473382644,0.3924380704041721,0.6013344636227281
377,0.02666944473382644,0.39330725771403735,0.601055355973887
378,0.026773622252317948,0.39330725771403735,0.6003208480205638
379,0.026773622252317948,0.39504563233376794,0.5999216880738759
380,0.02698197728930097,0.39504563233376794,0.5996917430168858
381,0.02698197728930097,0.3963494132985658,0.5984514081556451
382,0.027190332326283987,0.3963494132985658,0.5982808447333069
383,0.027190332326283987,0.39678400695349847,0.5982807353211221
384,0.027294509844775498,0.39678400695349847,0.5975981497836325
385,0.027294509844775498,0.39765319426336376,0.5973394187180388
386,0.027398687363267008,0.39765319426336376,0.5972934117028159
387,0.027398687363267008,0.39852238157322906,0.5962730654127985
388,0.027502864881758515,0.39852238157322906,0.5956977505152573
389,0.027502864881758515,0.39895697522816165,0.5956127023514036
390,0.027607042400250026,0.39895697522816165,0.5955702794977427
391,0.027607042400250026,0.3993915688830943,0.5954493366973371
392,0.027711219918741536,0.3993915688830943,0.5944796528117565
393,0.027711219918741536,0.40069534984789223,0.5937013720205889
394,0.027815397437233044,0.40069534984789223,0.5929581843704516
395,0.027815397437233044,0.4015645371577575,0.5924167517270041
396,0.027919574955724554,0.4015645371577575,0.5918289076731238
397,0.027919574955724554,0.4019991308126901,0.5916066461923019
398,0.028232107511199082,0.4019991308126901,0.590290719958818
399,0.028232107511199082,0.4028683181225554,0.5896387456306394
400,0.02864881758516512,0.4028683181225554,0.5887880534196424
401,0.02864881758516512,0.40547588005215124,0.5870721064335082
402,0.02896135014063965,0.40547588005215124,0.5860411712816106
403,0.02896135014063965,0.4059104737070839,0.5855278446766373
404,0.029273882696114178,0.4059104737070839,0.5849074791915404
405,0.029273882696114178,0.40721425467188177,0.5842795366832017
406,0.02937806021460569,0.40721425467188177,0.5841627946881902
407,0.02937806021460569,0.40808344198174706,0.5839721297358083
408,0.029690592770080217,0.40808344198174706,0.5835431302193931
409,0.029690592770080217,0.4085180356366797,0.5834374335685418
410,0.029794770288571727,0.4085180356366797,0.5832813183748339
411,0.029794770288571727,0.40895262929161236,0.5831749475502739
412,0.029898947807063234,0.40895262929161236,0.5828832238001838
413,0.029898947807063234,0.409387222946545,0.5820460889968669
414,0.030003125325554745,0.409387222946545,0.5817300456073664
415,0.030003125325554745,0.41112559756627554,0.5804805394908165
416,0.030211480362537766,0.41112559756627554,0.5800816830517767
417,0.030211480362537766,0.4115601912212082,0.5798262442194968
418,0.030419835399520784,0.4115601912212082,0.5792031520385402
419,0.030419835399520784,0.4124293785310734,0.5788109317516499
420,0.030524012918012294,0.4124293785310734,0.5785653233066929
421,0.030524012918012294,0.4154715341156019,0.5767007095988946
422,0.030732367954995312,0.4154715341156019,0.5764909468522821
423,0.030732367954995312,0.4163407214254672,0.575872010826501
424,0.03094072299197833,0.4163407214254672,0.5746393811314143
425,0.03094072299197833,0.41677531508039983,0.5743142646833609
426,0.03104490051046984,0.41677531508039983,0.5741104269074252
427,0.03104490051046984,0.4172099087353325,0.5739617422286311
428,0.03125325554745286,0.4172099087353325,0.5738038042375819
429,0.03125325554745286,0.4176445023902651,0.5735898674624885
430,0.031461610584435876,0.4176445023902651,0.5731598333159368
431,0.031461610584435876,0.41851368970013036,0.572526736475433
432,0.031565788102927386,0.41851368970013036,0.5724563523927706
433,0.031565788102927386,0.418948283355063,0.5722843683707797
434,0.03177414313991041,0.418948283355063,0.5718796735095913
435,0.03177414313991041,0.4198174706649283,0.5715786918932908
436,0.03198249817689343,0.4198174706649283,0.571200196509187
437,0.03198249817689343,0.42025206431986095,0.5710375549731875
438,0.03219085321387644,0.42025206431986095,0.5708498609033441
439,0.03219085321387644,0.42068665797479354,0.5708408862123657
440,0.03229503073236795,0.42068665797479354,0.5704908466010941
441,0.03229503073236795,0.4211212516297262,0.5696066900198203
442,0.032503385769350975,0.4211212516297262,0.569098992367152
443,0.032503385769350975,0.42155584528465884,0.5688028130398365
444,0.03292009584331701,0.42155584528465884,0.5674124428434227
445,0.03292009584331701,0.4245980008691873,0.5656872756462863
446,0.03323262839879154,0.4245980008691873,0.5646463115720497
447,0.03323262839879154,0.4254671881790526,0.5640404561062732
448,0.03333680591728305,0.4254671881790526,0.5636088057350307
449,0.03333680591728305,0.42633637548891784,0.5630337869668867
450,0.03344098343577456,0.42633637548891784,0.5629273041772795
451,0.03344098343577456,0.4285093437635811,0.5616938715883043
452,0.033545160954266066,0.4285093437635811,0.5616608137871048
453,0.033545160954266066,0.42894393741851367,0.5609567706214814
454,0.03396187102823211,0.42894393741851367,0.5596386259195825
455,0.03396187102823211,0.4293785310734463,0.5589632176907262
456,0.03406604854672362,0.4293785310734463,0.5583200452567672
457,0.03406604854672362,0.42981312472837896,0.5581481967371318
458,0.03417022606521513,0.42981312472837896,0.5575905875106345
459,0.03417022606521513,0.4311169056931769,0.5567600073982899
460,0.034378581102198144,0.4311169056931769,0.5564017947786439
461,0.034378581102198144,0.4337244676227727,0.5543153221767906
462,0.034482758620689655,0.4337244676227727,0.5538777708111671
463,0.034482758620689655,0.43415906127770537,0.5537324788445062
464,0.03489946869465569,0.43415906127770537,0.5532205989331479
465,0.03489946869465569,0.4350282485875706,0.5528839031895599
466,0.0350036462131472,0.4350282485875706,0.5527596713380863
467,0.0350036462131472,0.4358974358974359,0.5523031610101953
468,0.03510782373163871,0.4358974358974359,0.5521705167741628
469,0.03510782373163871,0.4367666232073012,0.5518070741518684
470,0.03531617876862173,0.4367666232073012,0.5514795833072049
471,0.03531617876862173,0.4372012168622338,0.5507173270881458
472,0.03542035628711324,0.4372012168622338,0.5503977981682704
473,0.03542035628711324,0.4380704041720991,0.5491349573181821
474,0.035524533805604754,0.4380704041720991,0.5490120937789901
475,0.035524533805604754,0.4389395914819644,0.5488897776138938
476,0.03583706636107928,0.4389395914819644,0.5480165485911505
477,0.03583706636107928,0.439374185136897,0.5479903676508981
478,0.03594124387957079,0.439374185136897,0.5477425723887468
479,0.03594124387957079,0.44024337244676226,0.5474950445414675
480,0.0360454213980623,0.44024337244676226,0.547389433290964
481,0.0360454213980623,0.4406779661016949,0.5471969123179831
